time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20140131:0211,0,0,0,0,0,1.73,1.72,0
20140131:0311,0,0,0,0,0,1.37,1.93,0
20140131:0411,0,0,0,0,0,1.47,1.79,0
20140131:0511,0,0,0,0,0,1.39,1.79,0
20140131:0611,0,0,0,0,0,1.41,1.72,0
20140131:0711,0,0,0,0,0,0.97,1.72,0
20140131:0811,424.38,161.77,45.46,1.37,5.32,1.32,1.93,0
20140131:0911,967.75,336.9,107.44,3.89,12.01,2.52,2.07,0
20140131:1011,562.14,115.87,147.27,4.08,17.04,4.56,2.55,0
20140131:1111,201.72,2.48,104.03,2.69,20.01,5.92,3.1,0
20140131:1211,691.99,140.11,181.52,5.1,20.6,6.76,4,0
20140131:1311,1271.5,414.13,170.69,6.24,18.76,7.3,4.97,0
20140131:1411,946.84,296.66,139.77,4.53,14.68,7.39,5.03,0
20140131:1511,209.14,46.96,63.74,1.66,8.73,6.96,4.76,0
20140131:1611,0,0,0,0,0,6.34,5.1,0
20140131:1711,0,0,0,0,0,5.99,5.72,0
20140131:1811,0,0,0,0,0,5.76,6.28,0
20140131:1911,0,0,0,0,0,6.12,6.69,0
20140131:2011,0,0,0,0,0,6.02,7.24,0
20140131:2111,0,0,0,0,0,5.91,7.72,0
20140131:2211,0,0,0,0,0,5.84,8.07,0
20140131:2311,0,0,0,0,0,5.78,8.48,0
20140201:0011,0,0,0,0,0,5.84,8.62,0
20140201:0111,0,0,0,0,0,5.66,8.69,0
20140201:0211,0,0,0,0,0,5.45,8.55,0
20140201:0311,0,0,0,0,0,5.55,8.28,0
20140201:0411,0,0,0,0,0,5.83,8,0
20140201:0511,0,0,0,0,0,6.15,8.28,0
20140201:0611,0,0,0,0,0,6.42,8.62,0
20140201:0711,0,0,0,0,0,6.83,8.34,0
20140201:0811,19.72,0,19.48,0.5,5.54,7.12,7.79,0
20140201:0911,97.64,3.01,56.27,1.46,12.25,7.44,7.1,0
20140201:1011,129.93,0,74.38,1.91,17.3,7.43,6.21,0
20140201:1111,314.14,24.57,131.76,3.48,20.28,7.53,6.28,0
20140201:1211,312.5,21.9,133.81,3.53,20.89,7.74,6.9,0
20140201:1311,340.5,35.17,132.62,3.53,19.04,7.67,6.9,0
20140201:1411,392.31,71.7,118.73,3.21,14.95,7.58,6.34,0
20140201:1511,331.38,88.03,77.13,2.03,9,7.38,6.55,0
20140201:1611,0,0,0,0,0,6.61,5.93,0
20140201:1711,0,0,0,0,0,5.92,5.79,0
20140201:1811,0,0,0,0,0,5.43,5.93,0
20140201:1911,0,0,0,0,0,5.73,6.76,0
20140201:2011,0,0,0,0,0,5.66,6.9,0
20140201:2111,0,0,0,0,0,5.31,6.9,0
20140201:2211,0,0,0,0,0,5.15,6.9,0
20140201:2311,0,0,0,0,0,4.84,6.69,0
20140202:0011,0,0,0,0,0,4.63,6.62,0
20140202:0111,0,0,0,0,0,4.32,6.48,0
20140202:0211,0,0,0,0,0,3.96,6.34,0
20140202:0311,0,0,0,0,0,3.6,6.21,0
20140202:0411,0,0,0,0,0,3.29,6.07,0
20140202:0511,0,0,0,0,0,2.98,6,0
20140202:0611,0,0,0,0,0,2.82,5.93,0
20140202:0711,0,0,0,0,0,3.47,5.93,0
20140202:0811,257.72,81.85,50.84,1.25,5.77,3.4,5.72,0
20140202:0911,994.08,340.49,112.31,4.1,12.49,4.16,5.03,0
20140202:1011,1392.5,493.55,140.37,6.24,17.57,5.14,5.45,0
20140202:1111,1586.9,569.02,158.24,7.47,20.56,6.2,5.86,0
20140202:1211,1348.62,421.47,194.77,7.01,21.18,7.09,6.34,0
20140202:1311,612.24,119.22,166.7,4.65,19.33,7.71,6.83,0
20140202:1411,1147.2,394.09,133.1,5.12,15.24,8.03,6.21,0
20140202:1511,700.7,243.85,86.74,2.76,9.27,7.89,5.24,0
20140202:1611,0,0,0,0,0,7.54,4.9,0
20140202:1711,0,0,0,0,0,6.93,4.76,0
20140202:1811,0,0,0,0,0,6.36,4.76,0
20140202:1911,0,0,0,0,0,5.43,4.41,0
20140202:2011,0,0,0,0,0,4.79,4.28,0
20140202:2111,0,0,0,0,0,4.56,4.07,0
20140202:2211,0,0,0,0,0,4.07,3.79,0
20140202:2311,0,0,0,0,0,3.63,3.59,0
20140203:0011,0,0,0,0,0,3.05,3.38,0
20140203:0111,0,0,0,0,0,2.51,3.24,0
20140203:0211,0,0,0,0,0,2.09,3.17,0
20140203:0311,0,0,0,0,0,1.75,3.1,0
20140203:0411,0,0,0,0,0,1.4,3.1,0
20140203:0511,0,0,0,0,0,1.1,3.31,0
20140203:0611,0,0,0,0,0,0.91,3.59,0
20140203:0711,0,0,0,0,0,0.82,3.59,0
20140203:0811,280.81,87.69,54.03,1.34,6,0.86,3.79,0
20140203:0911,1021.51,352.26,111.03,4.21,12.74,1.93,3.59,0
20140203:1011,1441.05,525.71,132.73,6.44,17.84,3.58,3.79,0
20140203:1111,1703.51,664.19,127.29,7.9,20.85,5.11,3.72,0
20140203:1211,1740.74,684.19,128.86,8.17,21.47,6.22,3.93,0
20140203:1311,1535.69,569.76,143.05,7.17,19.62,6.83,4.14,0
20140203:1411,1331.41,511.64,104.33,5.62,15.52,7.06,4.21,0
20140203:1511,756.65,268.12,87.51,2.94,9.54,6.81,3.79,0
20140203:1611,0,0,0,0,0,5.83,3.79,0
20140203:1711,0,0,0,0,0,4.58,4,0
20140203:1811,0,0,0,0,0,3.92,4.21,0
20140203:1911,0,0,0,0,0,3.85,4.34,0
20140203:2011,0,0,0,0,0,4.04,4.48,0
20140203:2111,0,0,0,0,0,4.15,4.48,0
20140203:2211,0,0,0,0,0,4.26,4.21,0
20140203:2311,0,0,0,0,0,4.07,4.34,0
20140204:0011,0,0,0,0,0,3.38,4.28,0
20140204:0111,0,0,0,0,0,2.86,4.07,0
20140204:0211,0,0,0,0,0,2.38,4.41,0
20140204:0311,0,0,0,0,0,2.56,4.9,0
20140204:0411,0,0,0,0,0,3.07,5.31,0
20140204:0511,0,0,0,0,0,3.81,5.72,0
20140204:0611,0,0,0,0,0,4.63,6.07,0
20140204:0711,0,0,0,0,0,5.7,6.07,0
20140204:0811,133,33.84,42.8,1.09,6.24,6.26,6.07,0
20140204:0911,1035.1,363.55,111.34,4.35,13,6.7,6.07,0
20140204:1011,639.67,138,160.14,4.53,18.11,7.31,5.66,0
20140204:1111,1563.12,554.88,165.42,7.61,21.14,7.7,6.07,0
20140204:1211,1618.03,582.84,166.61,7.92,21.77,8.12,5.79,0
20140204:1311,1518.65,553.67,150.03,7.22,19.92,8.6,5.66,0
20140204:1411,360.96,58.09,119.59,3.23,15.81,8.75,6.07,0
20140204:1511,7.19,0,11.51,0.3,9.82,8.4,5.59,0
20140204:1611,0,0,0,0,0,7.76,5.31,0
20140204:1711,0,0,0,0,0,7.04,5.24,0
20140204:1811,0,0,0,0,0,6.74,5.38,0
20140204:1911,0,0,0,0,0,5.8,5.59,0
20140204:2011,0,0,0,0,0,5.4,5.59,0
20140204:2111,0,0,0,0,0,5.07,5.72,0
20140204:2211,0,0,0,0,0,4.85,5.93,0
20140204:2311,0,0,0,0,0,4.73,6.21,0
20140205:0011,0,0,0,0,0,4.61,6.55,0
20140205:0111,0,0,0,0,0,4.53,6.41,0
20140205:0211,0,0,0,0,0,4.61,6.41,0
20140205:0311,0,0,0,0,0,4.87,6.9,0
20140205:0411,0,0,0,0,0,5.4,7.52,0
20140205:0511,0,0,0,0,0,5.92,7.72,0
20140205:0611,0,0,0,0,0,5.3,7.93,0
20140205:0711,0,0,0,0,0,4.9,7.93,0
20140205:0811,74.77,12.26,36.08,0.93,6.49,5.25,7.45,0
20140205:0911,1027.19,354.69,113.81,4.39,13.26,6.25,7.31,0
20140205:1011,1420.97,505.7,143.08,6.58,18.4,7.55,7.45,0
20140205:1111,1684.09,638.67,141.84,8.04,21.44,8.93,6.69,0
20140205:1211,1557.37,537.21,180.15,7.83,22.07,9.73,8.34,0
20140205:1311,384,43.22,145.09,3.89,20.22,10.05,8.62,0
20140205:1411,126.7,0,73.49,1.89,16.1,9.69,8.14,0
20140205:1511,806.99,290.86,88,3.19,10.1,9.51,7.59,0
20140205:1611,120.4,61.13,14.3,0.46,2.68,8.91,7.31,0
20140205:1711,0,0,0,0,0,8.01,7.52,0
20140205:1811,0,0,0,0,0,7.65,8.14,0
20140205:1911,0,0,0,0,0,7.11,8.55,0
20140205:2011,0,0,0,0,0,7.15,8.48,0
20140205:2111,0,0,0,0,0,7.52,8.83,0
20140205:2211,0,0,0,0,0,7.86,9.17,0
20140205:2311,0,0,0,0,0,7.9,9.1,0
20140206:0011,0,0,0,0,0,7.58,8.9,0
20140206:0111,0,0,0,0,0,7.18,8.69,0
20140206:0211,0,0,0,0,0,6.91,8.69,0
20140206:0311,0,0,0,0,0,6.72,8.55,0
20140206:0411,0,0,0,0,0,6.57,8.28,0
20140206:0511,0,0,0,0,0,6.45,8.07,0
20140206:0611,0,0,0,0,0,6.49,8,0
20140206:0711,0,0,0,0,0,6.69,7.72,0
20140206:0811,165.81,43.42,48.48,1.25,6.74,6.7,7.59,0
20140206:0911,591.01,152.26,124.2,3.55,13.53,6.87,7.45,0
20140206:1011,1082.07,318.39,175.85,5.85,18.68,7.24,6.48,0
20140206:1111,702.53,135.27,189.85,5.37,21.74,7.71,7.38,0
20140206:1211,687.78,127.16,192.24,5.42,22.38,8.59,8.34,0
20140206:1311,109.96,0,65.53,1.69,20.53,9.07,6.48,0
20140206:1411,130.67,0,75.27,1.94,16.39,9.22,5.86,0
20140206:1511,48.53,0,35.42,0.91,10.38,8.92,5.86,0
20140206:1611,0.69,0,6.2,0.16,2.94,8.16,6.21,0
20140206:1711,0,0,0,0,0,6.82,7.1,0
20140206:1811,0,0,0,0,0,5.97,7.24,0
20140206:1911,0,0,0,0,0,5.61,6.69,0
20140206:2011,0,0,0,0,0,6.3,6.48,0
20140206:2111,0,0,0,0,0,7.08,6.21,0
20140206:2211,0,0,0,0,0,7.82,6.41,0
20140206:2311,0,0,0,0,0,8.49,6.62,0
20140207:0011,0,0,0,0,0,8.92,6.62,0
20140207:0111,0,0,0,0,0,8.9,6.55,0
20140207:0211,0,0,0,0,0,9.04,6.41,0
20140207:0311,0,0,0,0,0,9.24,6.21,0
20140207:0411,0,0,0,0,0,9.46,6.28,0
20140207:0511,0,0,0,0,0,9.68,6.97,0
20140207:0611,0,0,0,0,0,9.68,7.52,0
20140207:0711,0,0,0,0,0,9.73,7.31,0
20140207:0811,1.61,0,7.08,0.18,6.99,9.65,7.66,0
20140207:0911,20.96,0,20.37,0.52,13.81,9.46,7.93,0
20140207:1011,82.11,0,52.24,1.34,18.97,9.3,8,0
20140207:1111,48.51,0,35.42,0.91,22.04,9.05,7.31,0
20140207:1211,91.98,0,56.67,1.46,22.69,7.8,8.21,0
20140207:1311,96.37,0,58.44,1.5,20.83,6.43,8.69,0
20140207:1411,49.25,0,35.42,0.91,16.69,6.19,8.28,0
20140207:1511,54.44,0,38.08,0.98,10.66,6.31,7.31,0
20140207:1611,179.2,83.67,19.44,0.64,3.22,6.45,6.9,0
20140207:1711,0,0,0,0,0,6.22,6.55,0
20140207:1811,0,0,0,0,0,6.1,5.79,0
20140207:1911,0,0,0,0,0,5.96,5.31,0
20140207:2011,0,0,0,0,0,5.54,5.45,0
20140207:2111,0,0,0,0,0,5.03,5.72,0
20140207:2211,0,0,0,0,0,4.65,5.17,0
20140207:2311,0,0,0,0,0,4.31,5.31,0
20140208:0011,0,0,0,0,0,4.29,6,0
20140208:0111,0,0,0,0,0,4.48,6.76,0
20140208:0211,0,0,0,0,0,4.93,7.17,0
20140208:0311,0,0,0,0,0,5.69,7.45,0
20140208:0411,0,0,0,0,0,6.27,8.07,0
20140208:0511,0,0,0,0,0,6.68,8.48,0
20140208:0611,0,0,0,0,0,7.05,8.9,0
20140208:0711,0,0,0,0,0,7.03,9.1,0
20140208:0811,22.79,0,21.25,0.55,7.25,6.94,9.17,0
20140208:0911,35.54,0,28.34,0.73,14.08,7.03,9.17,0
20140208:1011,151.4,0,84.12,2.16,19.27,7.4,9.17,0
20140208:1111,293.51,13.7,133.68,3.51,22.35,7.94,8.9,0
20140208:1211,430.83,43.04,164.41,4.42,23,8.42,8.55,0
20140208:1311,359.55,32.51,144.18,3.85,21.15,8.59,7.72,0
20140208:1411,602.14,132.27,149.59,4.26,16.99,8.06,7.72,0
20140208:1511,358.29,86.63,90.67,2.48,10.95,8.26,6.28,0
20140208:1611,32.93,11.94,16.04,0.43,3.49,7.98,6.21,0
20140208:1711,0,0,0,0,0,7.17,6.21,0
20140208:1811,0,0,0,0,0,6.57,6.41,0
20140208:1911,0,0,0,0,0,6.44,6.69,0
20140208:2011,0,0,0,0,0,6.3,7.45,0
20140208:2111,0,0,0,0,0,5.85,8,0
20140208:2211,0,0,0,0,0,5.49,8.28,0
20140208:2311,0,0,0,0,0,5.25,8.97,0
20140209:0011,0,0,0,0,0,4.94,9.17,0
20140209:0111,0,0,0,0,0,5.25,8.9,0
20140209:0211,0,0,0,0,0,5.58,9.1,0
20140209:0311,0,0,0,0,0,5.5,9.24,0
20140209:0411,0,0,0,0,0,5.7,9.52,0
20140209:0511,0,0,0,0,0,5.45,9.52,0
20140209:0611,0,0,0,0,0,5.16,9.52,0
20140209:0711,0,0,0,0,0,5.23,9.86,0
20140209:0811,71.62,7.16,39.42,1.02,7.52,5.18,10.21,0
20140209:0911,329.82,52.7,108.59,2.94,14.37,5.25,10.97,0
20140209:1011,34.25,0,27.45,0.71,19.57,5.08,11.03,0
20140209:1111,176.77,0,94.75,2.44,22.67,5.35,10.76,0
20140209:1211,211.74,0,110.68,2.85,23.32,6.37,10.62,0
20140209:1311,214.92,2.3,110.18,2.85,21.46,7.27,10.21,0
20140209:1411,377.01,54.15,129.1,3.51,17.3,7.87,11.31,0
20140209:1511,449.15,116.92,99.15,2.78,11.24,7.6,9.59,0
20140209:1611,130.22,55.64,23.05,0.68,3.76,7.22,9.03,0
20140209:1711,0,0,0,0,0,6.56,8.62,0
20140209:1811,0,0,0,0,0,6.1,8.07,0
20140209:1911,0,0,0,0,0,5.4,7.59,0
20140209:2011,0,0,0,0,0,5.16,7.45,0
20140209:2111,0,0,0,0,0,5.01,7.03,0
20140209:2211,0,0,0,0,0,4.72,6.28,0
20140209:2311,0,0,0,0,0,4.42,5.45,0
20140210:0011,0,0,0,0,0,3.87,4.76,0
20140210:0111,0,0,0,0,0,3.37,4.34,0
20140210:0211,0,0,0,0,0,3.21,3.79,0
20140210:0311,0,0,0,0,0,2.7,3.52,0
20140210:0411,0,0,0,0,0,2.67,3.45,0
20140210:0511,0,0,0,0,0,2.93,3.38,0
20140210:0611,0,0,0,0,0,3.22,3.38,0
20140210:0711,0,0,0,0,0,3.75,3.03,0
20140210:0811,73.18,6.94,40.24,1.05,7.79,3.92,3.38,0
20140210:0911,277.51,36.29,102.71,2.76,14.66,4.55,4.07,0
20140210:1011,295.96,21.01,126.44,3.35,19.88,5.28,3.79,0
20140210:1111,616.03,98.44,188.57,5.26,22.99,5.79,4,0
20140210:1211,643.71,104.34,196.3,5.49,23.65,6.2,3.03,0
20140210:1311,317.46,20.44,137.8,3.64,21.78,6.64,2.07,0
20140210:1411,337.45,41.28,125.99,3.39,17.6,6.77,1.59,0
20140210:1511,112,5.72,60.36,1.57,11.53,6.64,1.45,0
20140210:1611,47.52,15.64,20.16,0.55,4.04,6.29,1.59,0
20140210:1711,0,0,0,0,0,5.53,1.66,0
20140210:1811,0,0,0,0,0,4.94,1.59,0
20140210:1911,0,0,0,0,0,4.86,1.45,0
20140210:2011,0,0,0,0,0,4.51,1.59,0
20140210:2111,0,0,0,0,0,4.21,2,0
20140210:2211,0,0,0,0,0,3.86,2.28,0
20140210:2311,0,0,0,0,0,3.75,2.62,0
20140211:0011,0,0,0,0,0,3.72,2.69,0
20140211:0111,0,0,0,0,0,3.79,3.24,0
20140211:0211,0,0,0,0,0,4.25,3.79,0
20140211:0311,0,0,0,0,0,4.48,4,0
20140211:0411,0,0,0,0,0,4.75,4.62,0
20140211:0511,0,0,0,0,0,5.02,4.83,0
20140211:0611,0,0,0,0,0,5.03,4.28,0
20140211:0711,0,0,0,0,0,4.85,3.93,0
20140211:0811,360.47,107.61,71.12,1.96,8.06,4.75,4.21,0
20140211:0911,904.65,278.04,136.45,4.65,14.95,4.91,4.34,0
20140211:1011,1411,484.39,159.64,7.1,20.19,5.73,5.45,0
20140211:1111,324.14,15.5,144.72,3.8,23.31,6.61,6.41,0
20140211:1211,890.74,191.2,215.85,6.4,23.97,6.88,6.83,0
20140211:1311,667.44,121.34,187.75,5.33,22.1,6.93,6.76,0
20140211:1411,107.33,0,63.75,1.64,17.91,7,6.76,0
20140211:1511,72.19,0,46.93,1.21,11.82,6.82,9.1,0
20140211:1611,27.03,4.9,19.08,0.5,4.31,6.38,9.59,0
20140211:1711,0,0,0,0,0,6.3,9.38,0
20140211:1811,0,0,0,0,0,6.13,7.66,0
20140211:1911,0,0,0,0,0,5.78,5.38,0
20140211:2011,0,0,0,0,0,5.51,4,0
20140211:2111,0,0,0,0,0,4.66,3.59,0
20140211:2211,0,0,0,0,0,4.03,4.07,0
20140211:2311,0,0,0,0,0,3.75,4.55,0
20140212:0011,0,0,0,0,0,3.87,5.03,0
20140212:0111,0,0,0,0,0,3.91,5.31,0
20140212:0211,0,0,0,0,0,3.8,5.52,0
20140212:0311,0,0,0,0,0,3.86,5.52,0
20140212:0411,0,0,0,0,0,3.8,5.03,0
20140212:0511,0,0,0,0,0,3.85,4.69,0
20140212:0611,0,0,0,0,0,3.6,4.76,0
20140212:0711,0,0,0,0,0,3.67,5.1,0
20140212:0811,399.97,120.76,74.23,2.09,8.34,3.64,5.38,0
20140212:0911,413.02,75.31,121.81,3.37,15.25,4.16,5.31,0
20140212:1011,1556.37,569.86,136.33,7.56,20.5,4.87,6.34,0
20140212:1111,1314.52,381.32,214.39,7.61,23.64,5.97,6.97,0
20140212:1211,1842.76,709.32,138.01,9.29,24.3,7.13,7.31,0
20140212:1311,962.04,233.38,206.83,6.38,22.43,8.1,7.72,0
20140212:1411,280.07,23.63,118.18,3.14,18.22,8.36,7.31,0
20140212:1511,73.56,0,47.82,1.23,12.12,7.96,7.66,0
20140212:1611,36.68,9.26,20.43,0.55,4.59,7.57,8.55,0
20140212:1711,0,0,0,0,0,6.91,9.45,0
20140212:1811,0,0,0,0,0,5.88,10.21,0
20140212:1911,0,0,0,0,0,5.69,10.55,0
20140212:2011,0,0,0,0,0,5.53,10,0
20140212:2111,0,0,0,0,0,5.38,9.03,0
20140212:2211,0,0,0,0,0,5.53,8.41,0
20140212:2311,0,0,0,0,0,5.69,8.21,0
20140213:0011,0,0,0,0,0,5.77,8.41,0
20140213:0111,0,0,0,0,0,5.54,8.55,0
20140213:0211,0,0,0,0,0,5.3,8.76,0
20140213:0311,0,0,0,0,0,5,8.62,0
20140213:0411,0,0,0,0,0,4.64,8.07,0
20140213:0511,0,0,0,0,0,4.32,7.66,0
20140213:0611,0,0,0,0,0,4.1,7.45,0
20140213:0711,0,0,0,0,0,4.46,6.55,0
20140213:0811,172.36,34.86,58.83,1.57,8.63,4.7,6.28,0
20140213:0911,311.61,42.01,111.98,3.03,15.55,5.28,5.79,0
20140213:1011,364.36,33.79,143.54,3.85,20.82,5.85,4.83,0
20140213:1111,597.46,86.77,191.72,5.33,23.97,6.14,5.31,0
20140213:1211,239.25,2.15,120.76,3.12,24.64,5.76,4.62,0
20140213:1311,305.02,13.19,138.01,3.62,22.75,4.65,3.38,0
20140213:1411,315.58,30.32,125.02,3.35,18.54,3.93,2.9,0
20140213:1511,135.56,8.07,67.89,1.78,12.41,3.48,2.76,0
20140213:1611,1.74,0,7.08,0.18,4.87,3.61,3.79,0
20140213:1711,0,0,0,0,0,4.18,3.86,0
20140213:1811,0,0,0,0,0,4.64,4.48,0
20140213:1911,0,0,0,0,0,4.31,5.24,0
20140213:2011,0,0,0,0,0,4.48,5.24,0
20140213:2111,0,0,0,0,0,4.67,5.66,0
20140213:2211,0,0,0,0,0,4.79,5.72,0
20140213:2311,0,0,0,0,0,4.6,5.59,0
20140214:0011,0,0,0,0,0,4.26,5.38,0
20140214:0111,0,0,0,0,0,4.01,5.38,0
20140214:0211,0,0,0,0,0,3.97,5.24,0
20140214:0311,0,0,0,0,0,3.7,4.9,0
20140214:0411,0,0,0,0,0,3.43,4.97,0
20140214:0511,0,0,0,0,0,2.98,4.9,0
20140214:0611,0,0,0,0,0,2.61,5.1,0
20140214:0711,0,0,0,0,0,2.52,4.97,0
20140214:0811,106.12,12.32,50.18,1.32,8.92,2.62,5.03,0
20140214:0911,523.33,109.46,134.94,3.85,15.86,3.54,4.48,0
20140214:1011,524.79,77.93,167.44,4.65,21.15,4.58,5.03,0
20140214:1111,524.3,62.27,183.93,5.03,24.3,5.67,5.45,0
20140214:1211,438.17,36.26,173.26,4.65,24.98,6.51,6.48,0
20140214:1311,314.94,15.23,141.06,3.71,23.09,6.96,7.45,0
20140214:1411,103.56,0,61.98,1.59,18.85,6.85,5.52,0
20140214:1511,66.86,0,44.27,1.14,12.71,6.5,7.66,0
20140214:1611,12.62,0,15.05,0.39,5.16,5.97,7.86,0
20140214:1711,0,0,0,0,0,5.81,7.66,0
20140214:1811,0,0,0,0,0,6.08,7.31,0
20140214:1911,0,0,0,0,0,6.81,7.66,0
20140214:2011,0,0,0,0,0,8.24,8.34,0
20140214:2111,0,0,0,0,0,9.84,8.69,0
20140214:2211,0,0,0,0,0,11.15,9.17,0
20140214:2311,0,0,0,0,0,11.7,10,0
20140215:0011,0,0,0,0,0,12.1,10.62,0
20140215:0111,0,0,0,0,0,11.29,10.97,0
20140215:0211,0,0,0,0,0,10.28,10.9,0
20140215:0311,0,0,0,0,0,9.69,10.62,0
20140215:0411,0,0,0,0,0,9.34,10.34,0
20140215:0511,0,0,0,0,0,9.14,10.14,0
20140215:0611,0,0,0,0,0,9.04,10.14,0
20140215:0711,0,0,0,0,0,8.92,10.62,0
20140215:0811,15.18,0,16.82,0.43,9.21,8.86,10.76,0
20140215:0911,329.12,45.51,118.07,3.21,16.17,9.15,10.9,0
20140215:1011,434.32,50.62,159.08,4.33,21.47,9.52,9.93,0
20140215:1111,1420.99,433.59,214.28,8.2,24.64,9.74,11.24,0
20140215:1211,1226.41,327.35,231.79,7.77,25.32,10,11.86,0
20140215:1311,510.24,64.57,178.24,4.9,23.42,9.84,11.17,0
20140215:1411,729.32,168.14,170.52,5.1,19.17,9.97,11.17,0
20140215:1511,447.84,106.12,110.73,3.17,13.01,9.75,11.1,0
20140215:1611,36.31,3.97,25.29,0.66,5.44,9.26,10.55,0
20140215:1711,0,0,0,0,0,8.77,10.34,0
20140215:1811,0,0,0,0,0,8.39,10.28,0
20140215:1911,0,0,0,0,0,8.25,10.62,0
20140215:2011,0,0,0,0,0,7.68,10.41,0
20140215:2111,0,0,0,0,0,7.03,9.59,0
20140215:2211,0,0,0,0,0,6.54,8.28,0
20140215:2311,0,0,0,0,0,6.53,7.1,0
20140216:0011,0,0,0,0,0,6.26,6.55,0
20140216:0111,0,0,0,0,0,6.23,6.41,0
20140216:0211,0,0,0,0,0,6.06,6.34,0
20140216:0311,0,0,0,0,0,5.82,6.41,0
20140216:0411,0,0,0,0,0,5.63,6.34,0
20140216:0511,0,0,0,0,0,5.43,6,0
20140216:0611,0,0,0,0,0,5.18,5.79,0
20140216:0711,0,0,0,0,0,5.09,5.86,0
20140216:0811,364.91,99.1,81.05,2.3,9.51,5.41,5.79,0
20140216:0911,1062.11,346.7,138.36,5.47,16.48,6.23,6.07,0
20140216:1011,1235.21,369.83,191.69,7.08,21.81,6.92,7.24,0
20140216:1111,291.42,6.31,140.13,3.64,24.99,7.41,7.1,0
20140216:1211,1054.72,248.87,233.52,7.31,25.66,7.88,6.9,0
20140216:1311,750.35,142.68,204.55,5.94,23.75,8.05,6.55,0
20140216:1411,1330.74,464.31,147.33,6.88,19.49,7.99,6.07,0
20140216:1511,982.48,360.61,95.62,4.53,13.31,7.81,5.45,0
20140216:1611,359.15,144.1,42.56,1.5,5.72,7.23,4.28,0
20140216:1711,0,0,0,0,0,6.04,3.52,0
20140216:1811,0,0,0,0,0,5.02,3.03,0
20140216:1911,0,0,0,0,0,4.4,2.76,0
20140216:2011,0,0,0,0,0,3.96,2.76,0
20140216:2111,0,0,0,0,0,3.66,2.76,0
20140216:2211,0,0,0,0,0,3.53,2.69,0
20140216:2311,0,0,0,0,0,3.26,2.62,0
20140217:0011,0,0,0,0,0,3.01,2.69,0
20140217:0111,0,0,0,0,0,3.02,2.9,0
20140217:0211,0,0,0,0,0,3.1,2.97,0
20140217:0311,0,0,0,0,0,3.12,2.97,0
20140217:0411,0,0,0,0,0,3.13,2.97,0
20140217:0511,0,0,0,0,0,3.26,2.97,0
20140217:0611,0,0,0,0,0,3.42,2.97,0
20140217:0711,0,0,0,0,0,3.68,2.62,0
20140217:0811,60.24,0,40.73,1.05,9.81,4.33,2.76,0
20140217:0911,134.61,0,76.15,1.96,16.8,5.7,3.31,0
20140217:1011,647.92,116.14,185.99,5.33,22.14,6.88,4.41,0
20140217:1111,536.57,62.49,191.85,5.26,25.33,7.93,4.83,0
20140217:1211,686.09,107.69,213.23,6.03,26.01,8.64,5.1,0
20140217:1311,1412.11,453.08,202.06,8.17,24.09,8.72,5.03,0
20140217:1411,1276.95,436.29,155.9,6.85,19.81,8.62,4.69,0
20140217:1511,759.03,236.8,120.09,4.12,13.61,8.59,4.48,0
20140217:1611,209.49,68.95,46.78,1.28,6.01,8.23,4,0
20140217:1711,0,0,0,0,0,7.6,3.86,0
20140217:1811,0,0,0,0,0,7.29,3.93,0
20140217:1911,0,0,0,0,0,7.21,3.93,0
20140217:2011,0,0,0,0,0,6.66,3.86,0
20140217:2111,0,0,0,0,0,6.17,3.72,0
20140217:2211,0,0,0,0,0,5.76,3.79,0
20140217:2311,0,0,0,0,0,5.37,3.86,0
20140218:0011,0,0,0,0,0,4.94,3.79,0
20140218:0111,0,0,0,0,0,4.7,3.72,0
20140218:0211,0,0,0,0,0,4.58,3.66,0
20140218:0311,0,0,0,0,0,4.44,3.66,0
20140218:0411,0,0,0,0,0,4.38,3.79,0
20140218:0511,0,0,0,0,0,4.34,3.72,0
20140218:0611,0,0,0,0,0,4.12,3.66,0
20140218:0711,0,0,0,0,0,4.55,3.72,0
20140218:0811,129.98,13.82,60.28,1.59,10.12,4.94,3.72,0
20140218:0911,339.61,43.48,123.64,3.37,17.13,6,3.52,0
20140218:1011,302.11,14.88,136.52,3.6,22.48,7.21,3.93,0
20140218:1111,387.97,22.69,167.46,4.44,25.68,8.52,4,0
20140218:1211,400.77,24.61,172.27,4.58,26.36,9.74,3.79,0
20140218:1311,210.5,0,112.46,2.89,24.43,10.37,3.45,0
20140218:1411,99.65,0,61.1,1.57,20.13,10.58,3.03,0
20140218:1511,60.07,0,41.62,1.07,13.92,10.58,2.62,0
20140218:1611,42.04,3.48,28.91,0.75,6.29,9.82,2.21,0
20140218:1711,0,0,0,0,0,8.86,2.62,0
20140218:1811,0,0,0,0,0,8.19,3.03,0
20140218:1911,0,0,0,0,0,7.6,3.52,0
20140218:2011,0,0,0,0,0,7.62,3.93,0
20140218:2111,0,0,0,0,0,7.29,4.14,0
20140218:2211,0,0,0,0,0,6.79,4.07,0
20140218:2311,0,0,0,0,0,6.56,3.93,0
20140219:0011,0,0,0,0,0,6.2,3.79,0
20140219:0111,0,0,0,0,0,5.86,3.86,0
20140219:0211,0,0,0,0,0,5.76,3.93,0
20140219:0311,0,0,0,0,0,5.96,3.79,0
20140219:0411,0,0,0,0,0,6.14,3.72,0
