time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20120717:0911,477.28,4.43,234.39,6.06,48,16.48,3.24,0
20120717:1011,553.46,5.72,270.03,6.99,54.71,17.68,3.24,0
20120717:1111,991.28,100.52,383.95,11.4,58.55,18.53,3.86,0
20120717:1211,1228.22,203.01,396.19,13.39,58.36,18.18,4.07,0
20120717:1311,1072.77,153.07,372.49,12.08,54.21,19.43,4,0
20120717:1411,435.29,2.12,219.96,5.66,47.32,19.65,4.14,0
20120717:1511,280.34,0,148.89,3.8,38.94,18.63,4.9,0
20120717:1611,362.45,10.33,176.7,4.8,29.9,17.86,4.07,0
20120717:1711,289.94,30.69,131.15,4.98,20.74,17.77,3.79,0
20120717:1811,81.44,0,53.5,1.47,11.83,17.1,3.86,0
20120717:1911,10.24,0,13.99,0.38,3.52,16.9,3.52,0
20120717:2011,0,0,0,0,0,16.4,3.1,0
20120717:2111,0,0,0,0,0,15.98,2.83,0
20120717:2211,0,0,0,0,0,15.98,2.97,0
20120717:2311,0,0,0,0,0,15.99,3.31,0
20120718:0011,0,0,0,0,0,15.98,3.59,0
20120718:0111,0,0,0,0,0,15.99,4,0
20120718:0211,0,0,0,0,0,15.83,4.41,0
20120718:0311,0,0,0,0,0,15.67,4.69,0
20120718:0411,0,0,2.47,0.07,4.07,15.65,4.76,0
20120718:0511,6.87,0,11.52,0.32,12.45,15.79,4.62,0
20120718:0611,27.6,0,24.81,0.63,21.4,16.07,4.62,0
20120718:0711,191.13,0,106.35,2.71,30.57,17.03,5.66,0
20120718:0811,1006.43,220.11,264.85,10.99,39.57,17.54,5.24,0
20120718:0911,1194.62,249.69,326.11,12.65,47.85,18.13,5.72,0
20120718:1011,963.85,102,366.2,10.99,54.54,18.96,5.66,0
20120718:1111,1043.66,118.12,388.39,11.79,58.38,19.14,6,0
20120718:1211,1402.27,295.44,385.21,14.66,58.2,19.07,6.21,0
20120718:1311,1188.56,203.84,371.7,12.92,54.06,19.37,6.41,0
20120718:1411,1427.31,448.87,242.19,14.89,47.19,19.48,6.28,0
20120718:1511,895.48,173.06,263.33,10.38,38.82,19.5,5.66,0
20120718:1611,368.28,11.16,179.41,4.89,29.78,19.08,4.69,0
20120718:1711,216.5,3.74,116.44,3.17,20.62,18.63,4.62,0
20120718:1811,16.37,0,18.11,0.5,11.71,17.87,4.41,0
20120718:1911,10.27,0,13.99,0.38,3.39,16.66,3.45,0
20120718:2011,0,0,0,0,0,16.1,3.24,0
20120718:2111,0,0,0,0,0,15.39,3.31,0
20120718:2211,0,0,0,0,0,15.35,3.59,0
20120718:2311,0,0,0,0,0,15.05,4.14,0
20120719:0011,0,0,0,0,0,14.63,4.34,0
20120719:0111,0,0,0,0,0,14.39,4.41,0
20120719:0211,0,0,0,0,0,14.09,4.34,0
20120719:0311,0,0,0,0,0,14,3.79,0
20120719:0411,10.44,0,13.99,0.38,3.92,13.85,3.1,0
20120719:0511,30.7,0,26.34,0.72,12.3,13.9,3.24,0
20120719:0611,281.75,15.42,134.21,3.98,21.25,14.03,3.59,0
20120719:0711,375.45,10.9,178.86,4.82,30.42,14.63,5.31,0
20120719:0811,855.7,131.2,278.85,9.59,39.42,15.51,5.24,0
20120719:0911,879.38,93.46,328.78,9.98,47.69,16.26,5.66,0
20120719:1011,851.76,63.18,348.08,9.91,54.37,16.9,5.52,0
20120719:1111,290.71,0,151.54,3.87,58.2,15.58,6,0
20120719:1211,150.19,0,86.85,2.22,58.03,16.54,5.59,0
20120719:1311,1045.62,133.61,369.18,11.65,53.91,17.12,5.66,0
20120719:1411,1444.4,457.55,237.83,14.93,47.05,17.37,5.45,0
20120719:1511,868.52,151.3,267.29,10,38.69,16.93,5.66,0
20120719:1611,382.29,12.8,181.26,4.98,29.66,15.53,4.9,0
20120719:1711,182.21,0.94,100.91,2.62,20.5,15.32,3.86,0
20120719:1811,103.91,0,64.2,1.76,11.58,15.36,4,0
20120719:1911,2.78,0,8.23,0.23,3.26,14.46,3.24,0
20120719:2011,0,0,0,0,0,13.61,2.97,0
20120719:2111,0,0,0,0,0,13.04,2.9,0
20120719:2211,0,0,0,0,0,12.57,2.83,0
20120719:2311,0,0,0,0,0,12.4,2.76,0
20120720:0011,0,0,0,0,0,11.89,2.62,0
20120720:0111,0,0,0,0,0,11.38,2.48,0
20120720:0211,0,0,0,0,0,10.99,2.41,0
20120720:0311,0,0,0,0,0,10.7,2.34,0
20120720:0411,11.9,0,14.82,0.41,3.76,10.55,2.21,0
20120720:0511,80.53,0,51.86,1.43,12.15,11.01,1.93,0
20120720:0611,243.78,7.09,122.99,3.39,21.1,12.23,2.14,0
20120720:0711,539.1,55.6,209.91,6.63,30.28,13.82,3.03,0
20120720:0811,714.71,74.15,272.59,8.35,39.27,14.84,2.9,0
20120720:0911,999.32,148.37,334.22,11.04,47.53,15.61,3.1,0
20120720:1011,726.37,32.25,322.32,8.75,54.2,16.55,3.59,0
20120720:1111,767.56,34.9,339.61,9.23,58.02,16.98,3.79,0
20120720:1211,509.09,2.31,251.92,6.47,57.85,17.31,3.79,0
20120720:1311,1449.24,373.71,335.62,15.02,53.74,17.72,3.79,0
20120720:1411,1222.22,288.77,304.88,13.12,46.9,17.59,3.79,0
20120720:1511,744.1,92.43,271.31,8.85,38.56,17.46,3.79,0
20120720:1611,496.87,48.2,202.26,6.47,29.53,17.27,3.66,0
20120720:1711,259.46,95.61,70.51,6.67,20.37,16.76,3.45,0
20120720:1811,67.18,0,46.1,1.27,11.44,16.03,2.69,0
20120720:1911,10.37,0,13.99,0.38,3.11,14.93,2.48,0
20120720:2011,0,0,0,0,0,13.6,2.21,0
20120720:2111,0,0,0,0,0,12.53,2.07,0
20120720:2211,0,0,0,0,0,11.64,1.86,0
20120720:2311,0,0,0,0,0,10.77,1.79,0
20120721:0011,0,0,0,0,0,9.98,1.79,0
20120721:0111,0,0,0,0,0,9.3,1.72,0
20120721:0211,0,0,0,0,0,8.63,1.72,0
20120721:0311,0,0,0,0,0,8.34,1.66,0
20120721:0411,13.39,0,15.64,0.43,3.59,8.02,1.72,0
20120721:0511,79.58,0,51.03,1.4,11.99,9.08,1.31,0
20120721:0611,376.76,121,90.22,6.63,20.95,11.81,1.38,0
20120721:0711,874.13,322.91,105.65,10.45,30.12,13.62,2.07,0
20120721:0811,931.14,178.1,271.9,10.29,39.11,14.26,2,0
20120721:0911,828.94,79.43,322.5,9.57,47.36,14.95,2.34,0
20120721:1011,1550.64,439.9,322.56,15.65,54.02,15.52,2.62,0
20120721:1111,279.37,0,147.11,3.76,57.83,15.8,2.76,0
20120721:1211,933.5,81.06,372.18,10.79,57.66,16.03,2.97,0
20120721:1311,487.69,2.26,241.27,6.2,53.58,16.26,3.17,0
20120721:1411,174.17,0,98.37,2.51,46.75,16.62,3.52,0
20120721:1511,529.48,23.43,239.62,6.61,38.42,16.68,3.31,0
20120721:1611,418.48,21.77,190.54,5.45,29.4,16.36,3.45,0
20120721:1711,233.74,6.62,121.31,3.44,20.23,16.1,3.45,0
20120721:1811,83.65,0,54.33,1.49,11.3,15.61,2.83,0
20120721:1911,5.83,0,10.7,0.29,2.97,14.73,2.07,0
20120721:2011,0,0,0,0,0,13.5,1.93,0
20120721:2111,0,0,0,0,0,12.43,1.93,0
20120721:2211,0,0,0,0,0,11.36,1.79,0
20120721:2311,0,0,0,0,0,10.31,1.72,0
20120722:0011,0,0,0,0,0,9.21,1.66,0
20120722:0111,0,0,0,0,0,8.43,1.45,0
20120722:0211,0,0,0,0,0,8.14,1.24,0
20120722:0311,0,0,0,0,0,7.98,1.17,0
20120722:0411,10.84,0,13.99,0.38,3.43,8.19,0.97,0
20120722:0511,96.45,0,59.27,1.63,11.83,9.16,0.55,0
20120722:0611,372.82,115.64,93.13,6.49,20.8,11.05,0.28,0
20120722:0711,852.3,310.36,113.46,10.29,29.97,13.49,0.34,0
20120722:0811,1039.37,264.86,247.3,11.38,38.95,14.75,0.41,0
20120722:0911,1319.46,374.72,288.04,13.94,47.19,15.71,0.34,0
20120722:1011,1523.81,480.43,306.73,15.99,53.83,16.56,0.07,0
20120722:1111,1544.3,463.07,340.67,16.36,57.64,17.65,0.14,0
20120722:1211,1547.57,469.02,336.5,16.45,57.47,18.29,0.28,0
20120722:1311,1403.7,390.41,330.77,15.16,53.4,19.07,0.48,0
20120722:1411,1136.01,261.42,311.48,12.71,46.6,19.36,0.69,0
20120722:1511,1003.06,283.07,222.11,11.7,38.27,19.63,0.62,0
20120722:1611,677.24,204.86,145.54,9.32,29.26,19.82,0.69,0
20120722:1711,277.81,50.82,113.6,5.52,20.09,19.74,0.83,0
20120722:1811,64.36,0,45.27,1.24,11.16,19.25,0.55,0
20120722:1911,5.68,0,10.7,0.29,2.81,17.6,0.97,0
20120722:2011,0,0,0,0,0,15.64,1.72,0
20120722:2111,0,0,0,0,0,14.22,1.93,0
20120722:2211,0,0,0,0,0,13.23,2.14,0
20120722:2311,0,0,0,0,0,12.86,2.34,0
20120723:0011,0,0,0,0,0,12.77,2.48,0
20120723:0111,0,0,0,0,0,12.65,2.41,0
20120723:0211,0,0,0,0,0,12.46,2.41,0
20120723:0311,0,0,0,0,0,12.33,2.48,0
20120723:0411,8.18,0,12.35,0.34,3.26,12.16,2.41,0
20120723:0511,83.23,0,53.5,1.47,11.67,12.62,2.28,0
20120723:0611,370.56,141.58,72.44,6.85,20.64,14.3,2.14,0
20120723:0711,858.68,315.28,109.86,10.29,29.81,16.53,2.76,0
20120723:0811,1312.96,530.46,114.1,13.82,38.79,18.39,2.9,0
20120723:0911,1629.63,676.27,138.9,16.45,47.02,19.97,3.03,0
20120723:1011,1846.96,796.34,144.63,18.41,53.65,21.14,3.17,0
20120723:1111,1943.13,855.9,147.06,19.43,57.44,22,3.1,0
20120723:1211,1958.73,911.43,106.45,19.82,57.28,22.62,2.9,0
20120723:1311,1823.59,846.54,96.68,18.82,53.22,23.15,2.69,0
20120723:1411,1527.9,653.91,126.91,16.38,46.44,23.48,2.34,0
20120723:1511,1155.48,460,125.24,13.39,38.12,23.59,2.14,0
20120723:1611,709.7,265.87,106.27,10.02,29.11,23.48,1.86,0
20120723:1711,240.63,101.11,62.25,6.65,19.94,23.14,1.52,0
20120723:1811,68.08,0,47.74,1.31,11.01,22.21,1.03,0
20120723:1911,5.53,0,10.7,0.29,2.65,21.07,1.38,0
20120723:2011,0,0,0,0,0,18.65,1.79,0
20120723:2111,0,0,0,0,0,16.84,2.14,0
20120723:2211,0,0,0,0,0,15.55,2.21,0
20120723:2311,0,0,0,0,0,14.77,2.28,0
20120724:0011,0,0,0,0,0,14.15,2.28,0
20120724:0111,0,0,0,0,0,13.59,2.28,0
20120724:0211,0,0,0,0,0,12.99,2.14,0
20120724:0311,0,0,0,0,0,12.39,2,0
20120724:0411,8.21,0,12.35,0.34,3.08,11.84,1.93,0
20120724:0511,79.91,0,51.86,1.43,11.5,12.48,1.66,0
20120724:0611,363.92,137.64,74.42,6.74,20.48,15.81,1.38,0
20120724:0711,835.21,308.25,113.88,10.18,29.65,18.59,1.24,0
20120724:0811,1252.6,500.56,131.64,13.53,38.62,20.86,1.38,0
20120724:0911,1545.76,638.85,161.22,16.13,46.84,22.8,1.45,0
20120724:1011,1741.98,738.06,180.35,17.98,53.45,24.34,1.79,0
20120724:1111,1850.48,793.57,185.3,18.98,57.23,25.31,2.41,0
20120724:1211,1824.96,771.52,192.93,18.84,57.08,25.9,2.55,0
20120724:1311,1652.97,650.95,214.81,17.4,53.04,26.34,2.48,0
20120724:1411,1012.21,194.84,323,11.72,46.27,26.59,2.48,0
20120724:1511,930.55,235.75,240.88,11.06,37.97,26.65,2.41,0
20120724:1611,700.58,270.26,101.85,10,28.96,26.55,2.34,0
20120724:1711,244.21,89.56,73.88,6.38,19.79,26.04,1.72,0
20120724:1811,76.43,0,52.68,1.45,10.85,25.03,1.52,0
20120724:1911,3.47,0,9.05,0.25,2.49,23.39,2.21,0
20120724:2011,0,0,0,0,0,21.6,2.41,0
20120724:2111,0,0,0,0,0,20.43,2.41,0
20120724:2211,0,0,0,0,0,19.53,2.34,0
20120724:2311,0,0,0,0,0,18.74,2.28,0
20120725:0011,0,0,0,0,0,17.89,2.14,0
20120725:0111,0,0,0,0,0,16.96,2,0
20120725:0211,0,0,0,0,0,15.93,1.86,0
20120725:0311,0,0,0,0,0,14.99,1.72,0
20120725:0411,4.79,0,9.88,0.27,2.91,14.23,1.59,0
20120725:0511,90.4,0,57.62,1.58,11.34,14.98,1.03,0
20120725:0611,356.03,122.5,85.44,6.47,20.31,17.75,0.48,0
20120725:0711,808.06,296.57,119.77,10,29.48,20.46,0.21,0
20120725:0811,1221.2,490.69,137.98,13.41,38.45,22.69,0.62,0
20120725:0911,1539.41,663.53,145.73,16.24,46.66,24.55,1.1,0
20120725:1011,1744.68,781.08,153.82,18.21,53.26,25.97,1.45,0
20120725:1111,1828.88,824.09,167.28,19.14,57.02,26.97,1.59,0
20120725:1211,1841.57,862.65,138.07,19.41,56.87,27.6,1.66,0
20120725:1311,1581.52,595.79,242.75,16.9,52.85,27.91,2,0
20120725:1411,1280.25,402.86,261.81,14.18,46.09,28.07,2.34,0
20120725:1511,989.05,294.03,215.76,11.7,37.8,27.9,2.41,0
20120725:1611,521.25,78.72,197.67,7.13,28.8,27.41,2.55,0
20120725:1711,259.41,61.55,101.28,5.7,19.63,26.73,2.55,0
20120725:1811,79.43,0,54.33,1.49,10.69,25.54,2.69,0
20120725:1911,2.53,0,8.23,0.23,2.31,23.9,2.83,0
20120725:2011,0,0,0,0,0,22.41,2.69,0
20120725:2111,0,0,0,0,0,20.99,2.62,0
20120725:2211,0,0,0,0,0,19.79,2.48,0
20120725:2311,0,0,0,0,0,18.69,2.41,0
20120726:0011,0,0,0,0,0,17.71,2.28,0
20120726:0111,0,0,0,0,0,16.83,2.14,0
20120726:0211,0,0,0,0,0,16.07,2.14,0
20120726:0311,0,0,0,0,0,15.4,2.14,0
20120726:0411,2.78,0,8.23,0.23,2.73,14.87,2.14,0
20120726:0511,100.44,0,62.56,1.72,11.16,15.16,2,0
20120726:0611,345.89,76.79,115.94,5.63,20.14,16.37,2.21,0
20120726:0711,787.1,245.6,147.79,9.41,29.32,18.05,2.34,0
20120726:0811,1232.06,454.15,158.11,13.05,38.28,19.76,2.21,0
20120726:0911,1561.83,625.94,167.99,15.93,46.48,21.49,2.21,0
20120726:1011,1765.51,737.76,179.85,17.87,53.05,23.05,2.28,0
20120726:1111,1868.28,808.74,176.21,18.98,56.81,24.29,2.34,0
20120726:1211,1890.53,862.79,138.33,19.36,56.65,25.16,2.41,0
20120726:1311,1777.74,816.24,116.02,18.46,52.65,25.66,2.55,0
20120726:1411,1487.9,617.72,148.44,15.95,45.91,25.83,2.62,0
20120726:1511,1120.04,424.31,146.55,12.94,37.64,25.78,2.62,0
20120726:1611,685.94,239.67,121.7,9.57,28.64,25.45,2.62,0
20120726:1711,242.74,88.36,73.34,6.27,19.47,24.87,2.76,0
20120726:1811,73.85,0,51.03,1.4,10.52,23.77,2.69,0
20120726:1911,0,0,0,0,0,22.45,2.9,0
20120726:2011,0,0,0,0,0,20.85,2.97,0
20120726:2111,0,0,0,0,0,19.6,2.9,0
20120726:2211,0,0,0,0,0,18.59,2.83,0
20120726:2311,0,0,0,0,0,17.75,2.62,0
20120727:0011,0,0,0,0,0,17.01,2.48,0
20120727:0111,0,0,0,0,0,16.44,2.34,0
20120727:0211,0,0,0,0,0,15.97,2.34,0
20120727:0311,0,0,0,0,0,15.67,2.28,0
20120727:0411,0,0,2.47,0.07,2.55,15.47,2.28,0
20120727:0511,81.82,0,53.5,1.47,10.99,15.97,2.21,0
20120727:0611,339.12,75.21,115.23,5.54,19.97,17.68,2.07,0
20120727:0711,752.13,221.41,159.65,9.09,29.15,20.6,2.14,0
20120727:0811,1184.55,428.08,172.01,12.78,38.1,22.75,1.72,0
20120727:0911,1224.77,332.83,298.82,13.28,46.29,24.45,1.24,0
20120727:1011,1687.12,723.6,187.53,17.71,52.85,25.8,0.9,0
20120727:1111,1749.84,748.28,210.49,18.5,56.59,26.96,0.9,0
20120727:1211,1744.16,741.72,209.59,18.48,56.43,27.81,1.24,0
20120727:1311,1457.1,475.41,296.84,15.77,52.45,28.3,1.72,0
20120727:1411,1359.26,492.99,218.42,14.91,45.73,28.45,2.07,0
20120727:1511,1007.8,318.2,203.9,11.88,37.46,28.53,2.21,0
20120727:1611,103.39,0,67.35,1.72,28.47,27.42,2.34,0
20120727:1711,21.7,0,22.16,0.57,19.3,26.64,1.79,0
20120727:1811,48.71,0,37.86,1.04,10.34,25.75,1.45,0
20120727:1911,0,0,0,0,0,24.39,2.14,0
20120727:2011,0,0,0,0,0,23.04,2.21,0
20120727:2111,0,0,0,0,0,21.97,2.41,0
20120727:2211,0,0,0,0,0,20.98,2.14,0
20120727:2311,0,0,0,0,0,20.02,2,0
20120728:0011,0,0,0,0,0,19.46,2.21,0
20120728:0111,0,0,0,0,0,18.91,2.28,0
20120728:0211,0,0,0,0,0,17.99,2.14,0
20120728:0311,0,0,0,0,0,17.33,2.21,0
20120728:0411,0,0,0,0,0,16.92,2.69,0
20120728:0511,6.82,0,11.52,0.32,10.81,16.55,2.9,0
20120728:0611,51.63,0,38.11,0.97,19.8,16.31,2.83,0
20120728:0711,129.18,0,77.1,1.97,28.98,16.78,2,0
20120728:0811,154.88,0,89.51,2.28,37.93,17.08,2.34,0
20120728:0911,479.21,5.72,236.35,6.13,46.1,17.95,2.21,0
20120728:1011,627.94,18.85,294.82,7.83,52.64,19.29,2.55,0
20120728:1111,653.88,17.84,308.91,8.17,56.36,19.99,2.9,0
20120728:1211,342.88,0,179.9,4.59,56.21,20.26,2.76,0
20120728:1311,829.83,70.27,342.96,9.89,52.24,20.67,2.55,0
20120728:1411,608.12,27.42,279.72,7.62,45.53,21.17,2.21,0
20120728:1511,1053.13,330.46,196.9,11.94,37.28,21.39,2.07,0
20120728:1611,657.65,189.48,150.35,8.85,28.3,21.22,2,0
20120728:1711,248.82,75.94,83.04,5.88,19.12,20.81,2,0
20120728:1811,84.82,0,55.97,1.54,10.16,20.3,1.93,0
20120728:1911,0,0,0,0,0,19.56,1.66,0
20120728:2011,0,0,0,0,0,18.5,1.93,0
20120728:2111,0,0,0,0,0,17.92,2.07,0
20120728:2211,0,0,0,0,0,17.8,2.21,0
20120728:2311,0,0,0,0,0,17.56,2.07,0
20120729:0011,0,0,0,0,0,17.42,2,0
20120729:0111,0,0,0,0,0,17.19,1.79,0
20120729:0211,0,0,0,0,0,17.01,1.72,0
20120729:0311,0,0,0,0,0,16.66,2.69,0
20120729:0411,0,0,0,0,0,16.08,3.1,0
20120729:0511,48.43,0,36.22,1,10.63,15.46,3.31,0
20120729:0611,262.61,17.51,124.68,3.78,19.63,15.29,3.52,0
20120729:0711,290.14,3.79,148.25,3.87,28.8,16.05,3.79,0
20120729:0811,573.2,36.68,246.2,6.94,37.74,16.77,3.72,0
20120729:0911,933.99,128.56,325.42,10.38,45.9,17.75,3.86,0
20120729:1011,1355.64,307.38,354.36,13.89,52.43,18.41,4.34,0
20120729:1111,1477.24,356.76,368.29,14.98,56.13,19.15,4.69,0
20120729:1211,1223.14,209.67,386.89,13.1,55.98,18.87,4.62,0
20120729:1311,689.24,30.05,309.6,8.39,52.02,18.82,4.41,0
20120729:1411,878.19,110.07,319.16,10.04,45.34,19.01,4.21,0
20120729:1511,464.9,14.08,220.19,5.9,37.09,18.12,4,0
20120729:1611,527.74,73.47,193.4,6.83,28.12,17.9,3.45,0
20120729:1711,248.47,79.67,78.56,5.93,18.94,17.82,2.69,0
20120729:1811,86.01,0,55.97,1.54,9.98,17.59,2,0
20120729:1911,0,0,0,0,0,16.99,1.45,0
20120729:2011,0,0,0,0,0,15.73,1.79,0
20120729:2111,0,0,0,0,0,15.04,2,0
20120729:2211,0,0,0,0,0,14.52,2.14,0
20120729:2311,0,0,0,0,0,14.24,2.21,0
20120730:0011,0,0,0,0,0,13.9,2.48,0
20120730:0111,0,0,0,0,0,13.82,2.97,0
20120730:0211,0,0,0,0,0,13.55,3.17,0
20120730:0311,0,0,0,0,0,13.25,3.17,0
20120730:0411,0,0,0,0,0,12.89,3.17,0
20120730:0511,78.14,0,51.03,1.4,10.45,12.97,3.24,0
20120730:0611,273.25,21.01,125.55,3.91,19.45,13.51,4.21,0
20120730:0711,636.12,115.23,195.65,7.49,28.62,14.19,4.21,0
20120730:0811,576.13,35.75,246.14,6.92,37.56,15.22,4.21,0
20120730:0911,1286.15,316.82,302.2,12.99,45.7,16.21,4.34,0
20120730:1011,207.95,0,114.32,2.92,52.21,17.05,4.55,0
20120730:1111,1208.4,198.7,386.76,12.87,55.9,17.69,4.76,0
20120730:1211,106.86,0,66.47,1.7,55.74,18.15,4.83,0
20120730:1311,182.38,0,102.8,2.62,51.8,18.2,4.69,0
20120730:1411,1539.44,581.07,169.07,15.45,45.13,18.33,4.55,0
20120730:1511,342.66,2.02,175.62,4.52,36.9,18.3,4.55,0
20120730:1611,530.05,75.5,191.82,6.83,27.93,17.65,4.07,0
20120730:1711,253.51,69.19,87.26,5.63,18.76,16.29,3.66,0
20120730:1811,73.88,0,49.39,1.36,9.78,15.29,2,0
20120730:1911,0,0,0,0,0,14.83,2.9,0
20120730:2011,0,0,0,0,0,14.07,2.62,0
20120730:2111,0,0,0,0,0,13.49,2.55,0
20120730:2211,0,0,0,0,0,13.17,2.62,0
20120730:2311,0,0,0,0,0,12.9,2.69,0
20120731:0011,0,0,0,0,0,12.73,2.76,0
20120731:0111,0,0,0,0,0,12.65,2.76,0
20120731:0211,0,0,0,0,0,12.51,2.76,0
20120731:0311,0,0,0,0,0,12.32,2.76,0
20120731:0411,0,0,0,0,0,12.06,2.69,0
20120731:0511,88.46,0,55.97,1.54,10.26,12.19,2.48,0
20120731:0611,306.58,41.62,124.4,4.57,19.27,13.29,2.41,0
20120731:0711,395.73,20.1,179.81,5.02,28.44,14.21,2.48,0
20120731:0811,655.14,62.03,258.43,7.69,37.37,15.58,2.62,0
20120731:0911,1051.99,187.34,324.29,11.29,45.5,16.66,2.76,0
20120731:1011,559.02,8.33,269.51,7.01,51.99,17.18,3.03,0
20120731:1111,722.94,30.02,324.9,8.75,55.66,17.21,3.03,0
20120731:1211,508,2.38,251.94,6.47,55.5,17.37,3.03,0
20120731:1311,477.33,2.33,237.74,6.11,51.57,17.06,2.48,0
20120731:1411,330.51,0,171.93,4.39,44.92,17.2,2.34,0
20120731:1511,358.36,3.04,181.91,4.71,36.7,17.18,2.07,0
20120731:1611,637.68,161.85,161.51,8.3,27.74,17.38,2.07,0
20120731:1711,190.46,3.45,104.16,2.83,18.56,17.17,1.72,0
20120731:1811,79.66,0,52.68,1.45,9.59,17.07,1.38,0
20120731:1911,0,0,0,0,0,16.89,1.66,0
20120731:2011,0,0,0,0,0,16.55,1.59,0
20120731:2111,0,0,0,0,0,16.36,1.72,0
20120731:2211,0,0,0,0,0,16.28,1.86,0
20120731:2311,0,0,0,0,0,16.21,2,0
20120801:0011,0,0,0,0,0,16.09,2.14,0
20120801:0111,0,0,0,0,0,15.54,2.14,0
20120801:0211,0,0,0,0,0,14.96,2.14,0
20120801:0311,0,0,0,0,0,14.47,2.14,0
20120801:0411,0,0,0,0,0,13.98,2.07,0
20120801:0511,85.91,0,55.15,1.52,10.08,14.06,1.86,0
20120801:0611,343.41,125.03,76.05,6.11,19.09,15.62,1.52,0
20120801:0711,842.78,329.23,94.62,9.89,28.26,18.07,1.79,0
20120801:0811,1252.9,494.06,131.76,13.01,37.18,20.1,1.93,0
20120801:0911,1609.15,695.37,124.08,16.04,45.3,21.84,2.34,0
20120801:1011,1847.72,836.1,119.35,18.17,51.76,23.12,2.9,0
20120801:1111,1954.24,898.86,120.37,19.21,55.41,24.11,3.24,0
20120801:1211,1937.5,891.15,118.6,19.16,55.26,24.95,3.52,0
20120801:1311,1808.79,826.56,107.45,18.14,51.34,25.66,3.79,0
20120801:1411,1550.32,683.33,104.66,16.04,44.7,26.16,4.21,0
20120801:1511,1174.16,494.76,98.36,13.14,36.5,26.4,4.34,0
20120801:1611,707.3,295.64,78.32,9.8,27.54,26.34,4.14,0
20120801:1711,231.46,19.29,116.95,3.94,18.37,25.79,3.38,0
20120801:1811,55.03,0,41.16,1.13,9.38,24.68,2.83,0
20120801:1911,0,0,0,0,0,23.51,2.34,0
20120801:2011,0,0,0,0,0,22.69,2.69,0
20120801:2111,0,0,0,0,0,22.48,2.97,0
20120801:2211,0,0,0,0,0,22.15,3.1,0
20120801:2311,0,0,0,0,0,21.81,3.03,0
20120802:0011,0,0,0,0,0,21.03,2.14,0
20120802:0111,0,0,0,0,0,19.53,1.38,0
20120802:0211,0,0,0,0,0,18.25,1.31,0
20120802:0311,0,0,0,0,0,17.6,0.76,0
20120802:0411,0,0,0,0,0,17.16,2,0
20120802:0511,83.01,0,54.33,1.49,9.89,17.05,2.48,0
20120802:0611,329.77,86.5,101.76,5.45,18.9,17.39,2.69,0
20120802:0711,779.49,253.65,138.49,9.12,28.08,18.96,2.21,0
20120802:0811,1225.17,448.02,158.19,12.6,36.99,20.73,3.24,0
20120802:0911,642.39,37.3,284.08,7.85,45.09,21.34,4.07,0
20120802:1011,1125.77,195.39,362.93,12.22,51.53,21.85,3.93,0
20120802:1111,1037.41,131.78,377.33,11.58,55.16,20.13,4.41,0
20120802:1211,1315.14,271.26,377.08,13.75,55,20.22,4.21,0
20120802:1311,1539.51,472.15,293.73,15.41,51.1,20.97,4.14,0
20120802:1411,1115.98,244.66,305.89,12.01,44.48,21.43,4.14,0
20120802:1511,341.42,2.04,177.41,4.57,36.29,21.08,3.79,0
20120802:1611,467.5,52.79,188.26,6.13,27.34,20.81,3.52,0
20120802:1711,176.25,2.98,98.92,2.67,18.16,20.31,2.9,0
20120802:1811,68.97,0,47.74,1.31,9.18,19.87,2.14,0
20120802:1911,0,0,0,0,0,18.87,1.79,0
20120802:2011,0,0,0,0,0,17.54,1.45,0
20120802:2111,0,0,0,0,0,15.98,1.59,0
20120802:2211,0,0,0,0,0,14.83,1.72,0
20120802:2311,0,0,0,0,0,14.09,1.79,0
20120803:0011,0,0,0,0,0,13.9,2,0
20120803:0111,0,0,0,0,0,13.71,2.14,0
20120803:0211,0,0,0,0,0,13.79,2.14,0
20120803:0311,0,0,0,0,0,14.02,2.14,0
20120803:0411,0,0,0,0,0,13.96,2.07,0
20120803:0511,82.58,0,53.5,1.47,9.7,14.05,1.72,0
20120803:0611,327.71,87.85,99.27,5.41,18.72,15.92,1.38,0
20120803:0711,740.23,211.32,158.37,8.6,27.89,18.15,2.83,0
20120803:0811,1271.15,492.06,132.39,12.87,36.8,19.5,3.45,0
20120803:0911,1637.97,681.06,133.4,15.84,44.88,20.01,3.66,0
20120803:1011,1660.46,573.89,261.04,16.17,51.3,20.6,3.38,0
20120803:1111,1742.03,593.27,284.23,16.92,54.91,21.07,3.93,0
20120803:1211,1228.12,227.63,381.02,13.14,54.75,20.02,3.1,0
20120803:1311,1231.42,259.85,352.65,13.1,50.85,20.72,2.97,0
20120803:1411,1163.05,283.75,295.72,12.44,44.25,21.27,2.69,0
20120803:1511,1128.75,415.93,145.78,12.37,36.08,21.12,2.76,0
20120803:1611,674.06,218.22,127.18,8.85,27.13,19.65,3.03,0
20120803:1711,233.84,71.78,78.87,5.47,17.95,19.05,2.28,0
20120803:1811,66.24,0,46.1,1.27,8.96,18.52,1.17,0
20120803:1911,0,0,0,0,0,18.51,1.17,0
20120803:2011,0,0,0,0,0,17.32,1.72,0
20120803:2111,0,0,0,0,0,16.72,1.86,0
20120803:2211,0,0,0,0,0,16.39,2,0
20120803:2311,0,0,0,0,0,16.33,2,0
